date,log_date_ths,time_ths,target_ths,target_raw_ths,top10_raw_ths,top1_ths,log_date_jq,time_jq,target_jq,target_raw_jq,top10_raw_jq,top1_jq,target_match,top1_match,top10_overlap
2025-08-15,2025-08-15,13:10:00,159583,159583.SZ,"159583.SZ:4.6724,515980.SH:4.5543,515050.SH:3.9831,159363.SZ:3.7883,588220.SH:3.0082,588790.SH:2.9334,159819.SZ:2.8242,588200.SH:2.7013,159218.SZ:2.3280,159206.SZ:2.2153",159583,2025-08-15,13:10:00,159583,159583.XSHE,"159583.XSHE:4.8356,515980.XSHG:4.2657,515050.XSHG:3.9692,159363.XSHE:3.8287,588790.XSHG:3.0111,588220.XSHG:2.8517,159819.XSHE:2.7370,159218.XSHE:2.5130,588200.XSHG:2.3392,159206.XSHE:2.1773",159583,True,True,10
2025-08-18,2025-08-18,13:10:00,588790,588790.SH,"588790.SH:3.9105,159819.SZ:3.7094,588220.SH:3.6996,588200.SH:3.5520,159566.SZ:3.3429,159206.SZ:2.5900,159218.SZ:2.5377,159667.SZ:2.4699,562800.SH:2.3390,562500.SH:2.2976",588790,2025-08-18,13:10:00,159363,159363.XSHE,"159363.XSHE:4.5862,515050.XSHG:4.5821,588790.XSHG:3.6074,588220.XSHG:3.3879,159819.XSHE:3.2871,588200.XSHG:3.0561,159218.XSHE:2.6201,159206.XSHE:2.4816,159667.XSHE:2.3585,562800.XSHG:2.2771",159363,False,False,8
2025-08-19,2025-08-19,13:10:00,159819,159819.SZ,"159819.SZ:4.3715,588790.SH:4.3488,159566.SZ:4.2819,588220.SH:3.6806,588200.SH:3.6598,159667.SZ:2.7266,159967.SZ:2.7178,159949.SZ:2.6578,159206.SZ:2.6001,562500.SH:2.5497",159819,2025-08-19,13:10:00,588790,588790.XSHG,"588790.XSHG:3.9788,159819.XSHE:3.7543,588220.XSHG:3.6099,588200.XSHG:3.4444,516150.XSHG:2.8489,159206.XSHE:2.6218,159218.XSHE:2.5903,159667.XSHE:2.5814,562800.XSHG:2.3842,562500.XSHG:2.3708",588790,False,False,7
2025-08-20,2025-08-20,13:10:00,159566,159566.SZ,"159566.SZ:4.5723,159967.SZ:2.7402,159949.SZ:2.7019,516510.SH:2.5847,159206.SZ:2.5294,562500.SH:2.5163,159218.SZ:2.3269,159915.SZ:2.2834,562800.SH:2.0595,159869.SZ:2.0589",159566,2025-08-20,13:10:00,588790,588790.XSHG,"588790.XSHG:4.2023,159819.XSHE:4.1644,588200.XSHG:3.4884,588220.XSHG:3.3764,516150.XSHG:3.0779,159667.XSHE:2.5539,159206.XSHE:2.4977,159967.XSHE:2.4014,159949.XSHE:2.3814,562500.XSHG:2.3537",588790,False,False,4
2025-08-21,2025-08-21,13:10:00,159566,159566.SZ,"159566.SZ:4.9486,588220.SH:3.9939,516510.SH:3.4040,159949.SZ:3.2907,512480.SH:3.2731,159967.SZ:3.2352,159851.SZ:2.9344,159667.SZ:2.8105,159915.SZ:2.7404,562500.SH:2.7047",159566,2025-08-21,13:10:00,588200,588200.XSHG,"588200.XSHG:4.9014,588220.XSHG:4.0060,516150.XSHG:3.3229,159967.XSHE:2.9884,159949.XSHE:2.9798,516510.XSHG:2.9639,512480.XSHG:2.9525,159667.XSHE:2.8179,159206.XSHE:2.6866,562500.XSHG:2.6780",588200,False,False,7
2025-08-22,2025-08-22,13:10:00,516510,516510.SH,"516510.SH:4.9368,588220.SH:4.7756,159949.SZ:4.3154,159851.SZ:4.2782,159967.SZ:3.9686,159915.SZ:3.4838,159667.SZ:3.1769,562500.SH:3.0260,159732.SZ:2.9484,159206.SZ:2.9283",516510,2025-08-22,13:10:00,588220,588220.XSHG,"588220.XSHG:4.3605,512480.XSHG:3.8495,516510.XSHG:3.8087,516150.XSHG:3.5787,159949.XSHE:3.5784,159967.XSHE:3.4648,159851.XSHE:3.0285,159667.XSHE:2.9755,159915.XSHE:2.9659,159995.XSHE:2.8908",588220,False,False,7
2025-08-25,2025-08-25,13:10:00,159915,159915.SZ,"159915.SZ:4.7661,561980.SH:4.1919,159667.SZ:3.8597,562500.SH:3.6757,516520.SH:3.3145,515400.SH:3.3029,560860.SH:3.1842,159869.SZ:3.1825,159998.SZ:3.1222,562800.SH:2.9578",159915,2025-08-25,13:10:00,588220,588220.XSHG,"588220.XSHG:4.9997,159949.XSHE:4.7665,159851.XSHE:4.7213,516150.XSHG:4.7186,159995.XSHE:4.5299,159967.XSHE:4.3341,159915.XSHE:3.8372,588080.XSHG:3.7932,159667.XSHE:3.4200,562500.XSHG:3.2774",588220,False,False,3
2025-08-26,2025-08-26,13:10:00,159667,159667.SZ,"159667.SZ:4.4097,516520.SH:4.1711,159998.SZ:4.0998,159869.SZ:4.0928,515400.SH:4.0759,560860.SH:3.9794,562500.SH:3.8018,159852.SZ:3.6474,562800.SH:3.1924,512980.SH:2.9675",159667,2025-08-26,13:10:00,159915,159915.XSHE,"159915.XSHE:4.8829,561980.XSHG:4.3205,159732.XSHE:4.2015,159206.XSHE:4.0624,159667.XSHE:4.0471,159869.XSHE:3.7135,562500.XSHG:3.6757,516520.XSHG:3.5073,515400.XSHG:3.3533,560860.XSHG:3.2558",159915,False,False,6
2025-08-27,2025-08-27,13:10:00,515400,515400.SH,"515400.SH:4.8852,560860.SH:4.6695,159852.SZ:4.6549,159667.SZ:4.6283,159206.SZ:4.4744,562500.SH:4.0482,159869.SZ:3.9675,562800.SH:3.4725,159218.SZ:3.2233,512980.SH:3.1456",515400,2025-08-27,13:10:00,159667,159667.XSHE,"159667.XSHE:4.6783,516520.XSHG:4.6594,159206.XSHE:4.5137,159998.XSHE:4.3791,515400.XSHG:4.3689,562500.XSHG:4.2307,159869.XSHE:4.1196,560860.XSHG:4.1056,159852.XSHE:3.9831,159218.XSHE:3.3514",159667,False,False,8
2025-08-28,2025-08-28,13:10:00,562800,562800.SH,"562800.SH:4.4195,159667.SZ:4.2700,588170.SH:3.9349,562590.SH:3.8226,159516.SZ:3.8126,512400.SH:3.4536,561330.SH:3.3659,562500.SH:3.3340,159869.SZ:3.0511,512980.SH:2.9873",562800,2025-08-28,13:10:00,516520,516520.XSHG,"516520.XSHG:4.6244,560860.XSHG:4.5031,159998.XSHE:4.4778,159206.XSHE:4.4494,515400.XSHG:4.3094,159852.XSHE:4.1051,159667.XSHE:4.0796,513310.XSHG:3.4029,562800.XSHG:3.3984,562500.XSHG:3.3521",516520,False,False,3
2025-08-29,2025-08-29,13:10:00,561330,561330.SH,"561330.SH:4.9886,588170.SH:4.6076,562590.SH:4.2872,515790.SH:3.6663,562500.SH:3.6643,512980.SH:3.3328,159869.SZ:3.2408,510500.SH:3.0400,159870.SZ:2.6193,515030.SH:2.5556",561330,2025-08-29,13:10:00,159667,159667.XSHE,"159667.XSHE:4.8561,513310.XSHG:4.3468,512400.XSHG:3.9935,159218.XSHE:3.8196,562500.XSHG:3.7261,159869.XSHE:3.4584,512980.XSHG:3.1994,515790.XSHG:3.1592,510500.XSHG:2.7677,512100.XSHG:2.6064",159667,False,False,5
2025-09-01,2025-09-01,13:10:00,159218,159218.SZ,"159218.SZ:3.8924,515790.SH:3.8536,512980.SH:3.7028,510500.SH:3.3411,562500.SH:3.3338,515030.SH:3.3113,159870.SZ:2.9847,512050.SH:2.6495,159869.SZ:2.6482,512100.SH:2.5069",159218,2025-09-01,13:10:00,513310,513310.XSHG,"513310.XSHG:4.9893,562590.XSHG:4.5588,159218.XSHE:3.8811,512980.XSHG:3.5302,562500.XSHG:3.5287,515790.XSHG:3.5167,510500.XSHG:3.0453,159869.XSHE:3.0393,159840.XSHE:2.7931,159755.XSHE:2.7596",513310,False,False,6
2025-09-02,2025-09-02,13:10:00,515030,515030.SH,"515030.SH:3.9735,515790.SH:3.7347,512980.SH:3.0328,510500.SH:3.0095,562500.SH:2.8776,512050.SH:2.7334,159870.SZ:2.6412,510300.SH:2.3086,512100.SH:1.8426,159323.SZ:1.7847",515030,2025-09-02,13:10:00,159840,159840.XSHE,"159840.XSHE:3.9547,159755.XSHE:3.9034,515790.XSHG:3.7425,512980.XSHG:3.3298,516160.XSHG:3.2874,515030.XSHG:3.2849,517520.XSHG:3.2577,562500.XSHG:3.1039,510500.XSHG:3.0781,159870.XSHE:2.6935",159840,False,False,6
2025-09-03,2025-09-03,13:10:00,516520,516520.SH,"516520.SH:4.4569,515030.SH:4.3932,515790.SH:4.1237,512980.SH:2.9586,512050.SH:2.5973,510500.SH:2.4382,159870.SZ:2.3394,562500.SH:2.2523,510300.SH:2.1986,159869.SZ:1.6614",516520,2025-09-03,13:10:00,517520,517520.XSHG,"517520.XSHG:4.3254,515030.XSHG:4.0723,516160.XSHG:3.9858,515790.XSHG:3.9605,512980.XSHG:3.2420,562500.XSHG:2.9481,510500.XSHG:2.8649,512050.XSHG:2.6558,159870.XSHE:2.5029,510300.XSHG:2.2212",517520,False,False,8
2025-09-04,2025-09-04,13:10:00,515790,515790.SH,"515790.SH:4.6794,515030.SH:4.1856,516520.SH:2.5933,512050.SH:1.7694,159870.SZ:1.6608,510300.SH:1.5346,510500.SH:1.3898,512690.SH:1.0652,159928.SZ:0.8851,161226.SZ:0.8161",515790,2025-09-04,13:10:00,516160,516160.XSHG,"516160.XSHG:4.8895,515790.XSHG:4.8425,515030.XSHG:4.4418,516520.XSHG:3.8910,512980.XSHG:2.4569,512050.XSHG:2.2712,159870.XSHE:2.1288,510500.XSHG:2.0927,510300.XSHG:1.9400,562500.XSHG:1.8101",516160,False,False,7
2025-09-05,2025-09-05,13:10:00,161226,161226.SZ,"161226.SZ:0.8782,159518.SZ:0.8044,159502.SZ:0.7308,513290.SH:0.4912,518880.SH:0.3778,513400.SH:0.2214,159980.SZ:0.0572,513520.SH:0.0193,513500.SH:0.0051,159509.SZ:0.0018",161226,2025-09-05,13:10:00,161226,161226.XSHE,"161226.XSHE:0.8413,159502.XSHE:0.6655,159518.XSHE:0.5862,513290.XSHG:0.5140,518880.XSHG:0.3006,513400.XSHG:0.2324,159980.XSHE:0.0578,513520.XSHG:0.0389,513500.XSHG:0.0041,159509.XSHE:0.0034",161226,True,True,10
2025-09-08,2025-09-08,13:10:00,159502,159502.SZ,"159502.SZ:0.9625,161226.SZ:0.8889,513290.SH:0.5997,518880.SH:0.5419,513520.SH:0.0262,159985.SZ:0.0011,513500.SH:0.0004,159509.SZ:0.0001",159502,2025-09-08,13:10:00,516520,516520.XSHG,"516520.XSHG:2.6620,159870.XSHE:2.2892,512050.XSHG:1.8898,510300.XSHG:1.5735,510500.XSHG:1.4492,512690.XSHG:1.0975,159869.XSHE:1.0132,159928.XSHE:0.9940,159766.XSHE:0.8841,161226.XSHE:0.8331",516520,False,False,1
2025-09-09,2025-09-09,13:10:00,588080,588080.SH,"588080.SH:4.7015,588200.SH:4.2459,159995.SZ:3.9700,588790.SH:3.9565,562800.SH:3.7306,159732.SZ:2.9072,159967.SZ:2.8051,159870.SZ:2.3931,512480.SH:2.2793,159667.SZ:1.9444",588080,2025-09-09,13:10:00,516150,516150.XSHG,"516150.XSHG:4.9237,562800.XSHG:4.6751,512480.XSHG:4.0629,159732.XSHE:3.9763,159967.XSHE:3.8535,516510.XSHG:3.3042,159870.XSHE:2.3995,588220.XSHG:2.3791,516520.XSHG:2.3071,159667.XSHE:2.2732",516150,False,False,6
2025-09-10,2025-09-10,13:10:00,512400,512400.SH,"512400.SH:4.2214,560860.SH:3.9566,588080.SH:3.4293,159995.SZ:2.8274,588200.SH:2.7628,588790.SH:2.7109,159732.SZ:2.4339,562800.SH:2.3829,159967.SZ:2.3202,159870.SZ:2.0069",512400,2025-09-10,13:10:00,513310,513310.XSHG,"513310.XSHG:2.1299,161226.XSHE:1.0536,159502.XSHE:1.0166,518880.XSHG:0.8151,513290.XSHG:0.5759,513400.XSHG:0.1391,513520.XSHG:0.0214,513500.XSHG:0.0022,159985.XSHE:0.0006,159509.XSHE:0.0001",513310,False,False,0
2025-09-11,2025-09-11,13:10:00,561330,561330.SH,"561330.SH:4.8662,512400.SH:4.0945,588080.SH:3.8126,560860.SH:3.7290,588200.SH:3.2575,159995.SZ:3.2564,159732.SZ:3.1009,159967.SZ:2.6171,588790.SH:2.4968,561980.SH:2.2584",561330,2025-09-11,13:10:00,513310,513310.XSHG,"513310.XSHG:2.3008,161226.XSHE:1.0815,518880.XSHG:1.0129,159502.XSHE:0.9828,513290.XSHG:0.4956,159980.XSHE:0.0457,513520.XSHG:0.0228,513500.XSHG:0.0032,159509.XSHE:0.0000",513310,False,False,0
2025-09-12,2025-09-12,13:10:00,512400,512400.SH,"512400.SH:4.5952,588080.SH:3.2763,159732.SZ:3.1806,588200.SH:2.9382,159995.SZ:2.9224,513310.SH:2.8981,159967.SZ:2.4828,588790.SH:2.2719,159667.SZ:2.1663,562800.SH:2.1277",512400,2025-09-12,13:10:00,512400,512400.XSHG,"512400.XSHG:4.6635,560860.XSHG:4.3886,588080.XSHG:3.9360,588200.XSHG:3.5579,159995.XSHE:3.4801,159732.XSHE:3.4116,588790.XSHG:2.8444,159967.XSHE:2.7943,513310.XSHG:2.6486,562800.XSHG:2.3943",512400,True,True,9
2025-09-15,2025-09-15,13:10:00,159819,159819.SZ,"159819.SZ:4.4415,512400.SH:4.3335,513310.SH:3.4982,159732.SZ:3.0010,588080.SH:2.7568,159995.SZ:2.5804,588200.SH:2.4247,159869.SZ:2.2997,159667.SZ:2.2527,159967.SZ:2.1469",159819,2025-09-15,13:10:00,512400,512400.XSHG,"512400.XSHG:4.5797,560860.XSHG:4.1206,588080.XSHG:3.3726,513310.XSHG:3.1999,159732.XSHE:3.1550,159995.XSHE:3.1033,588200.XSHG:3.0125,159967.XSHE:2.4423,159667.XSHE:2.2469,562800.XSHG:2.1751",512400,False,False,8
2025-09-16,2025-09-16,13:10:00,515790,515790.SH,"515790.SH:4.6433,513310.SH:4.1976,159363.SZ:3.9157,561330.SH:3.8434,159819.SZ:3.6474,512400.SH:3.0629,159732.SZ:2.9407,588080.SH:2.4677,159869.SZ:2.4045,159995.SZ:2.3747",515790,2025-09-16,13:10:00,159819,159819.XSHE,"159819.XSHE:4.5441,512400.XSHG:3.6103,513310.XSHG:3.5990,159732.XSHE:3.0264,560860.XSHG:2.9120,588080.XSHG:2.8819,159995.XSHE:2.6918,588200.XSHG:2.5988,159667.XSHE:2.2596,159869.XSHE:2.2523",159819,False,False,7
2025-09-17,2025-09-17,13:10:00,515980,515980.SH,"515980.SH:4.7997,515790.SH:4.6615,513310.SH:4.5050,159363.SZ:3.2923,561330.SH:3.2523,159732.SZ:3.1096,159869.SZ:2.9634,159819.SZ:2.9495,159667.SZ:2.8836,159605.SZ:2.6924",515980,2025-09-17,13:10:00,159363,159363.XSHE,"159363.XSHE:4.2099,513310.XSHG:4.1092,561330.XSHG:3.9448,159819.XSHE:3.6349,159732.XSHE:3.1052,512400.XSHG:3.0802,159667.XSHE:2.6227,159869.XSHE:2.5683,588080.XSHG:2.4959,159995.XSHE:2.4115",159363,False,False,7
2025-09-18,2025-09-18,13:10:00,515980,515980.SH,"515980.SH:4.4268,515790.SH:3.8838,159869.SZ:3.4641,159732.SZ:3.3883,159667.SZ:3.1540,159819.SZ:2.7598,159995.SZ:2.6499,588200.SH:2.5917,159363.SZ:2.5708,588080.SH:2.2081",515980,2025-09-18,13:10:00,515790,515790.XSHG,"515790.XSHG:4.7305,159363.XSHE:3.6637,159732.XSHE:3.5415,159819.XSHE:3.4758,159869.XSHE:3.2427,159667.XSHE:3.1470,561330.XSHG:3.0601,159605.XSHE:2.7521,159995.XSHE:2.7463,588200.XSHG:2.6814",515790,False,False,8
2025-09-19,2025-09-19,13:10:00,159915,159915.SZ,"159915.SZ:4.6674,515880.SH:4.3426,159869.SZ:3.2273,159605.SZ:3.2214,159732.SZ:3.0117,515790.SH:2.8580,515980.SH:2.7920,159667.SZ:2.7364,513330.SH:2.3298,513180.SH:2.0306",159915,2025-09-19,13:10:00,515980,515980.XSHG,"515980.XSHG:3.8963,515790.XSHG:3.5355,159732.XSHE:3.2343,159869.XSHE:3.2275,159605.XSHE:2.9889,159667.XSHE:2.8600,159583.XSHE:2.6303,159819.XSHE:2.4431,159363.XSHE:2.4131,159995.XSHE:2.3467",515980,False,False,6
2025-09-22,2025-09-22,13:10:00,159915,159915.SZ,"159915.SZ:4.1235,517520.SH:3.9909,515880.SH:3.9060,159605.SZ:3.2082,159667.SZ:2.7846,515980.SH:2.7482,513330.SH:2.6496,159869.SZ:2.5794,588200.SH:2.3120,513180.SH:2.2227",159915,2025-09-22,13:10:00,515880,515880.XSHG,"515880.XSHG:4.6711,159915.XSHE:4.5849,159732.XSHE:3.3247,515980.XSHG:3.1848,159605.XSHE:3.0850,159869.XSHE:2.8067,159667.XSHE:2.7613,515790.XSHG:2.5590,513330.XSHG:2.2431,588200.XSHG:2.2085",515880,False,False,8
2025-09-23,2025-09-23,13:10:00,159949,159949.SZ,"159949.SZ:4.9870,517520.SH:3.5779,159732.SZ:3.4649,159915.SZ:3.3350,159605.SZ:2.6369,513330.SH:2.3822,588200.SH:2.0422,515980.SH:2.0265,159667.SZ:1.9927,513180.SH:1.9124",159949,2025-09-23,13:10:00,517520,517520.XSHG,"517520.XSHG:4.3909,159915.XSHE:3.8160,515880.XSHG:3.4726,159732.XSHE:3.4112,159605.XSHE:2.8913,515980.XSHG:2.4388,513330.XSHG:2.3338,159869.XSHE:2.2995,588200.XSHG:2.1030,561980.XSHG:1.9752",517520,False,False,7
2025-09-24,2025-09-24,13:10:00,159732,159732.SZ,"159732.SZ:4.3884,159915.SZ:3.7788,588200.SH:3.4730,159605.SZ:3.1024,513330.SH:3.0024,517520.SH:2.9867,159995.SZ:2.8628,515880.SH:2.7651,159869.SZ:2.5429,516520.SH:2.4499",159732,2025-09-24,13:10:00,159915,159915.XSHE,"159915.XSHE:4.0264,159732.XSHE:3.9749,517520.XSHG:3.6998,561980.XSHG:3.6005,515880.XSHG:3.3860,159605.XSHE:3.0486,588200.XSHG:2.9330,513330.XSHG:2.7571,159995.XSHE:2.5452,515980.XSHG:2.4766",159915,False,False,8
2025-09-25,2025-09-25,13:10:00,159732,159732.SZ,"159732.SZ:4.9337,159915.SZ:4.0677,588170.SH:3.9450,588200.SH:3.9421,513330.SH:3.5175,159605.SZ:3.3904,159869.SZ:3.3344,159995.SZ:3.2766,516520.SH:2.8992,515880.SH:2.8577",159732,2025-09-25,13:10:00,159732,159732.XSHE,"159732.XSHE:4.7048,159915.XSHE:4.2405,588200.XSHG:3.5845,562590.XSHG:3.4856,159605.XSHE:3.4326,159516.XSHE:3.4193,513330.XSHG:3.3308,515880.XSHG:3.2898,159869.XSHE:3.0688,159995.XSHE:3.0532",159732,True,True,8
2025-09-26,2025-09-26,13:10:00,588200,588200.SH,"588200.SH:4.6956,159949.SZ:4.5621,159995.SZ:3.5660,159915.SZ:3.2275,512480.SH:3.0963,513330.SH:2.9846,159605.SZ:2.6702,513180.SH:2.3434,588080.SH:2.2434,159509.SZ:1.9662",588200,2025-09-26,13:10:00,159732,159732.XSHE,"159732.XSHE:4.4525,588170.XSHG:3.9850,588200.XSHG:3.7518,159915.XSHE:3.7200,513330.XSHG:3.1824,159995.XSHE:3.0366,159605.XSHE:3.0216,516520.XSHG:2.6526,515880.XSHG:2.4951,512480.XSHG:2.4574",159732,False,False,6
2025-09-29,2025-09-29,13:10:00,159949,159949.SZ,"159949.SZ:4.6453,159995.SZ:4.2376,512480.SH:3.7326,513330.SH:3.3338,159915.SZ:3.3012,159605.SZ:2.7489,588080.SH:2.5525,161226.SZ:2.5511,159509.SZ:2.5340,513180.SH:2.4720",159949,2025-09-29,13:10:00,159949,159949.XSHE,"159949.XSHE:4.7496,588200.XSHG:4.5270,159995.XSHE:3.4028,159915.XSHE:3.3454,513330.XSHG:3.0110,512480.XSHG:2.9308,159605.XSHE:2.7065,513180.XSHG:2.2822,161226.XSHE:2.2005,159509.XSHE:2.1981",159949,True,True,9
2025-09-30,2025-09-30,13:10:00,159949,159949.SZ,"159949.SZ:4.4701,159732.SZ:4.3967,513330.SH:4.0718,588080.SH:3.5116,159915.SZ:3.2610,515050.SH:3.1375,516520.SH:2.9694,513180.SH:2.9562,159605.SZ:2.9101,161226.SZ:2.8041",159949,2025-09-30,13:10:00,159995,159995.XSHE,"159995.XSHE:4.9211,159949.XSHE:4.8190,512480.XSHG:4.4163,513330.XSHG:3.6191,159915.XSHE:3.4532,588080.XSHG:3.0085,159605.XSHE:2.8605,513180.XSHG:2.6688,161226.XSHE:2.5581,159509.XSHE:2.5396",159995,False,False,7
2025-10-09,2025-10-09,13:10:00,513330,513330.SH,"513330.SH:4.5445,159949.SZ:4.3194,516520.SH:3.6349,513180.SH:3.5754,161226.SZ:3.5381,159509.SZ:3.4957,517520.SH:3.3152,159915.SZ:3.2396,515050.SH:3.1071,159605.SZ:2.8793",513330,2025-10-09,13:10:00,159949,159949.XSHE,"159949.XSHE:4.7688,513330.XSHG:4.5278,588080.XSHG:4.3035,515050.XSHG:3.5508,159915.XSHE:3.4897,513180.XSHG:3.4882,516520.XSHG:3.3476,159605.XSHE:3.1707,161226.XSHE:3.0871,159509.XSHE:2.9963",159949,False,False,9
2025-10-10,2025-10-10,13:10:00,161226,161226.SZ,"161226.SZ:3.6862,159509.SZ:3.4705,518880.SH:1.9651,513100.SH:1.8776,159605.SZ:1.7200,520830.SH:1.1504,513520.SH:1.1318,510500.SH:1.0873,512200.SH:1.0541,159667.SZ:1.0008",161226,2025-10-10,13:10:00,513330,513330.XSHG,"513330.XSHG:3.7981,161226.XSHE:3.4287,159509.XSHE:3.3467,159326.XSHE:2.9500,513180.XSHG:2.9473,515050.XSHG:2.6739,159605.XSHE:2.4152,518880.XSHG:1.8598,159502.XSHE:1.8100,513100.XSHG:1.6557",513330,False,False,5
2025-10-13,2025-10-13,13:10:00,161226,161226.SZ,"161226.SZ:4.8539,159502.SZ:2.6693,518880.SH:2.4367,520830.SH:1.4174,512200.SH:0.9128,510500.SH:0.8682,159605.SZ:0.5357,513290.SH:0.5078,515220.SH:0.4809,512050.SH:0.4758",161226,2025-10-13,13:10:00,161226,161226.XSHE,"161226.XSHE:4.0207,159326.XSHE:3.1508,159502.XSHE:2.2507,518880.XSHG:2.1576,513100.XSHG:1.7315,520830.XSHG:1.1363,512200.XSHG:0.9548,513520.XSHG:0.9539,510500.XSHG:0.8697,513500.XSHG:0.7948",161226,True,True,6
2025-10-14,2025-10-14,13:10:00,159326,159326.SZ,"159326.SZ:3.5520,159502.SZ:2.6191,159509.SZ:2.4968,520830.SH:1.7397,513100.SH:1.5767,159566.SZ:1.4736,512200.SH:0.9921,512710.SH:0.8676,513520.SH:0.8291,515220.SH:0.8078",159326,2025-10-14,13:10:00,159509,159509.XSHE,"159509.XSHE:3.1682,518880.XSHG:2.7298,159502.XSHE:2.5513,513100.XSHG:1.7662,520830.XSHG:1.4686,513520.XSHG:0.9420,513290.XSHG:0.4812,159980.XSHE:0.3730,513030.XSHG:0.0002",159509,False,False,5
2025-10-15,2025-10-15,13:10:00,518880,518880.SH,"518880.SH:3.8890,159502.SZ:2.8035,159509.SZ:2.3505,520830.SH:2.0204,513100.SH:1.4896,513520.SH:1.0494,513290.SH:0.6734,159980.SZ:0.4096,513400.SH:0.1302,513030.SH:0.0241",518880,2025-10-15,13:10:00,518880,518880.XSHG,"518880.XSHG:3.2026,159502.XSHE:2.7157,159509.XSHE:2.5789,520830.XSHG:1.7786,513100.XSHG:1.6162,513520.XSHG:1.0025,513290.XSHG:0.5794,159980.XSHE:0.3611,513400.XSHG:0.1292,513030.XSHG:0.0061",518880,True,True,10
2025-10-16,2025-10-16,13:10:00,518880,518880.SH,"518880.SH:4.9233,159502.SZ:3.6254,159509.SZ:2.4252,520830.SH:2.2196,513520.SH:1.3577,513290.SH:0.9242,159980.SZ:0.4386,513030.SH:0.0184",518880,2025-10-16,13:10:00,518880,518880.XSHG,"518880.XSHG:4.0692,159502.XSHE:3.0908,159509.XSHE:2.4833,520830.XSHG:2.0204,513100.XSHG:1.4335,513520.XSHG:1.2251,513290.XSHG:0.7134,159980.XSHE:0.4183,513030.XSHG:0.0162",518880,True,True,8
2025-10-17,2025-10-17,13:10:00,159502,159502.SZ,"159502.SZ:3.9412,159509.SZ:2.2640,520830.SH:2.1475,513520.SH:1.2311,513290.SH:1.0354",159502,2025-10-17,13:10:00,159502,159502.XSHE,"159502.XSHE:3.5619,159509.XSHE:2.4754,520830.XSHG:2.1695,513520.XSHG:1.2089,513290.XSHG:0.8941",159502,True,True,5
2025-10-20,2025-10-20,13:10:00,159502,159502.SZ,"159502.SZ:4.5002,159509.SZ:2.6765,520830.SH:2.2818,513290.SH:1.3733,513100.SH:1.2034,159980.SZ:0.4199,513500.SH:0.3613,513400.SH:0.0344",159502,2025-10-20,13:10:00,159502,159502.XSHE,"159502.XSHE:4.0860,159509.XSHE:2.5557,520830.XSHG:2.2368,513520.XSHG:1.5449,513100.XSHG:1.2072,513290.XSHG:1.1263,159980.XSHE:0.4201,513500.XSHG:0.3537,513400.XSHG:0.0356",159502,True,True,8
2025-10-21,2025-10-21,13:10:00,513310,513310.SH,"513310.SH:4.0939,159509.SZ:2.9045,520830.SH:2.1073,513290.SH:1.7673,513100.SH:1.3125,159980.SZ:0.4105,513500.SH:0.3893,513030.SH:0.0848,513400.SH:0.0487",513310,2025-10-21,13:10:00,159502,159502.XSHE,"159502.XSHE:4.7548,159509.XSHE:2.8154,520830.XSHG:2.2285,513520.XSHG:1.9966,513290.XSHG:1.4479,513100.XSHG:1.3108,159980.XSHE:0.4258,513500.XSHG:0.3922,513400.XSHG:0.0492,513030.XSHG:0.0473",159502,False,False,8
2025-10-22,2025-10-22,13:10:00,513520,513520.SH,"513520.SH:3.2137,159509.SZ:3.0483,513310.SH:3.0463,513290.SH:1.9341,513100.SH:1.3543,513500.SH:0.4360,513400.SH:0.0857",513520,2025-10-22,13:10:00,513310,513310.XSHG,"513310.XSHG:3.9384,159509.XSHE:2.9874,513520.XSHG:2.6193,513290.XSHG:1.7216,513100.XSHG:1.3490,513500.XSHG:0.4156,513030.XSHG:0.1024,513400.XSHG:0.0669",513310,False,False,7
2025-10-23,2025-10-23,13:10:00,513520,513520.SH,"513520.SH:3.1306,159509.SZ:3.0017,513290.SH:1.8433,520830.SH:1.5092,513100.SH:1.2886,513500.SH:0.4837,159980.SZ:0.4009,513030.SH:0.1862,513400.SH:0.0623",513520,2025-10-23,13:10:00,159509,159509.XSHE,"159509.XSHE:2.9822,513520.XSHG:2.8939,513290.XSHG:1.8061,520830.XSHG:1.7745,513100.XSHG:1.3104,513500.XSHG:0.4627,159980.XSHE:0.3966,513030.XSHG:0.1428,513400.XSHG:0.0635",159509,False,False,9
2025-10-24,2025-10-24,13:10:00,513520,513520.SH,"513520.SH:3.5197,159509.SZ:3.3878,513310.SH:2.5929,513290.SH:1.8264,513100.SH:1.4235,513500.SH:0.5186,159980.SZ:0.4924,513030.SH:0.2617,513400.SH:0.0818",513520,2025-10-24,13:10:00,159502,159502.XSHE,"159502.XSHE:4.7901,159509.XSHE:3.2994,513520.XSHG:3.2967,513310.XSHG:2.7731,515220.XSHG:2.5284,560860.XSHG:2.0361,561330.XSHG:2.0192,513290.XSHG:1.8781,512400.XSHG:1.7833,520830.XSHG:1.4980",159502,False,False,4
